,0,1,2,3
0,9.999999999621423e-06,9.999999999621423e-06,9.999999999621423e-06,-528419698.79003495
1,9.999999999621423e-06,9.999999999621423e-06,3.3333366666666664,-528622759.1784579
2,9.999999999621423e-06,9.999999999621423e-06,6.666663333333333,-529327898.449348
3,9.999999999621423e-06,9.999999999621423e-06,9.99999,-528809459.4470222
4,9.999999999621423e-06,20.181040026666665,9.999999999621423e-06,-969.6030446956162
5,9.999999999621423e-06,20.181040026666665,3.3333366666666664,5242.37002128311
6,9.999999999621423e-06,20.181040026666665,6.666663333333333,-905.2204948967359
7,9.999999999621423e-06,20.181040026666665,9.99999,-864.6448255880897
8,9.999999999621423e-06,40.362070053333326,9.999999999621423e-06,-865.4791354323838
9,9.999999999621423e-06,40.362070053333326,3.3333366666666664,-6770.643990657135
10,9.999999999621423e-06,40.362070053333326,6.666663333333333,-835.6070019236702
11,9.999999999621423e-06,40.362070053333326,9.99999,-794.5000550068851
12,9.999999999621423e-06,60.54310008,9.999999999621423e-06,-840.8860040798934
13,9.999999999621423e-06,60.54310008,3.3333366666666664,-926.4639567003367
14,9.999999999621423e-06,60.54310008,6.666663333333333,-826.5690902482876
15,9.999999999621423e-06,60.54310008,9.99999,-786.493382175745
16,3.374568233333333,9.999999999621423e-06,9.999999999621423e-06,-528419362.9395995
17,3.374568233333333,9.999999999621423e-06,3.3333366666666664,-528556389.96357495
18,3.374568233333333,9.999999999621423e-06,6.666663333333333,-528491249.9747735
19,3.374568233333333,9.999999999621423e-06,9.99999,-528894082.87846696
20,3.374568233333333,20.181040026666665,9.999999999621423e-06,-823.0418776388188
21,3.374568233333333,20.181040026666665,3.3333366666666664,-919.6569900815718
22,3.374568233333333,20.181040026666665,6.666663333333333,-838.2499564145977
23,3.374568233333333,20.181040026666665,9.99999,-815.1648966349557
24,3.374568233333333,40.362070053333326,9.999999999621423e-06,-745.3383579945189
25,3.374568233333333,40.362070053333326,3.3333366666666664,-1244.9478655251962
